2024-10-25,17:36:44,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-1.0260800000e-08,-2.4426300000e-08,2.6494000000e-08,-1.1233700000e+02,6.6666000000e+04,5.5306300000e-09,2.6485200000e-08,-4.1156400000e-09,2.7123900000e-08,-8.0980000000e+00,6.3869100000e-09,2.6360800000e-08,2.7456500000e-08,7.7431000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
4.0011000000e-09,1.8364500000e-08,1.8797000000e-08,7.7709000000e+01,6.6666000000e+04,5.2342600000e-09,-1.8956900000e-08,4.4026600000e-10,1.8963400000e-08,1.7419400000e+02,-3.8164800000e-09,-1.9053300000e-08,1.9761100000e-08,-1.0316100000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-3.0919200000e-10,-2.2639400000e-08,2.2641600000e-08,-9.0782000000e+01,6.6666000000e+04,4.9351300000e-09,2.2020700000e-08,4.6965900000e-09,2.2516100000e-08,1.1417000000e+01,-2.3003700000e-09,2.2278300000e-08,2.2360500000e-08,9.5361000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-1.9031600000e-08,2.0403400000e-08,2.7902000000e-08,1.3300800000e+02,6.6666000000e+04,4.8599500000e-09,-1.2946700000e-08,-2.0979900000e-08,2.3089300000e-08,-1.2097300000e+02,1.8561700000e-08,-1.3732300000e-08,2.1540000000e-08,-3.5895000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
2.7340200000e-08,-9.2309200000e-09,2.8858000000e-08,-1.8656000000e+01,6.6666000000e+04,4.5480600000e-09,1.2349800000e-11,2.7396800000e-08,2.6692900000e-08,9.3244000000e+01,-2.6667700000e-08,1.0607800000e-09,2.6158200000e-08,-1.7862800000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
5.8489900000e-09,1.8707600000e-08,1.9600700000e-08,7.2638000000e+01,6.6666000000e+04,5.3041700000e-09,-2.0086900000e-08,1.3729900000e-09,2.0418000000e-08,1.7661100000e+02,-3.1621600000e-09,-2.0171300000e-08,2.0748900000e-08,-9.8155000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
1.0958400000e-08,2.6268000000e-09,1.1269400000e-08,1.1632000000e+01,6.6666000000e+04,5.2300300000e-09,-5.1564900000e-09,1.0990500000e-08,1.3488500000e-08,1.1129400000e+02,-1.2979800000e-08,-3.2838500000e-09,1.3929300000e-08,-1.6841800000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.3241500000e-08,-6.3876200000e-09,1.4702500000e-08,-1.5221500000e+02,6.6666000000e+04,5.1451600000e-09,1.0867900000e-08,-1.3391600000e-08,1.8369600000e-08,-4.6806000000e+01,1.6609000000e-08,1.4632200000e-08,2.2136000000e-08,4.3296000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.8137500000e-08,-8.8125500000e-09,3.9142500000e-08,-1.6698900000e+02,6.6666000000e+04,5.8055000000e-09,1.7876600000e-08,-3.4995600000e-08,3.9071600000e-08,-6.1324000000e+01,3.5923700000e-08,1.5363200000e-08,3.8847100000e-08,2.4204000000e+01,2.0870000000e+00,2.0890000000e+00,2.0850000000e+00,2.0820000000e+00
6.2500900000e-09,-4.6598200000e-09,7.7960200000e-09,-3.6707000000e+01,6.6666000000e+04,5.6654000000e-09,3.3567500000e-09,8.2053600000e-09,1.1099800000e-08,7.1123000000e+01,-1.0107900000e-08,4.6071600000e-09,1.2195800000e-08,1.5780300000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0830000000e+00
-1.4667800000e-09,-2.3934900000e-08,2.3985600000e-08,-9.7827000000e+01,6.6666000000e+04,5.9059300000e-09,2.3308300000e-08,2.3174100000e-09,2.2976900000e-08,1.4110000000e+00,1.6470800000e-09,2.2912800000e-08,2.2704100000e-08,8.1587000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-3.1477300000e-09,1.1292100000e-08,1.1723000000e-08,1.0404100000e+02,6.6666000000e+04,5.9954400000e-09,-9.7764800000e-09,-5.0993400000e-09,1.0281500000e-08,-1.5394800000e+02,3.6054700000e-09,-8.1254400000e-09,8.4995000000e-09,-7.2948000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
8.7440400000e-09,-1.7427100000e-08,1.9497800000e-08,-6.3355000000e+01,6.6666000000e+04,6.0171500000e-09,1.5311500000e-08,1.3062100000e-08,2.0655300000e-08,4.0526000000e+01,-1.1849100000e-08,1.7292400000e-08,2.1058800000e-08,1.2480000000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
