2024-10-25,19:51:19,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-1.2161600000e-08,7.3200100000e-09,1.4194800000e-08,1.4792900000e+02,6.6660000000e+03,4.9955500000e-08,-4.6360300000e-09,1.3537900000e-08,1.4550700000e-08,1.0689100000e+02,1.3588800000e-08,5.5437200000e-09,1.4676300000e-08,2.1224000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0840000000e+00
-1.2668800000e-08,1.8342800000e-08,2.2292500000e-08,1.2452300000e+02,6.6660000000e+03,4.9678800000e-08,1.7349800000e-09,2.2033300000e-08,2.1910000000e-08,8.5385000000e+01,2.1900800000e-08,6.3919500000e-10,2.1718200000e-08,1.5550000000e+00,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-1.1282200000e-07,-4.6679100000e-08,1.2209700000e-07,-1.5752300000e+02,6.6660000000e+03,5.1958700000e-08,-1.1713800000e-07,3.4803800000e-08,1.2239700000e-07,1.6345500000e+02,2.1798200000e-08,1.2044000000e-07,1.2249300000e-07,7.9743000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
3.2397900000e-08,-2.2872200000e-08,3.9658100000e-08,-3.5221000000e+01,6.6660000000e+03,5.3125100000e-08,1.0771700000e-08,-3.8249400000e-08,3.9883600000e-08,-7.4313000000e+01,-3.6986500000e-08,-1.4923600000e-08,3.9951000000e-08,-1.5804200000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-9.4214900000e-09,3.6286500000e-09,1.0096200000e-08,1.5774400000e+02,6.6660000000e+03,5.2916700000e-08,-4.6824200000e-09,8.5459800000e-09,9.5713800000e-09,1.1807500000e+02,7.9010900000e-09,5.4022500000e-09,9.3998300000e-09,3.3683000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
2.4346700000e-08,1.0798900000e-07,1.1069900000e-07,7.7103000000e+01,6.6660000000e+03,5.2089400000e-08,8.7133600000e-08,6.8267300000e-08,1.1068900000e-07,3.7981000000e+01,7.7262400000e-08,-7.9392200000e-08,1.1068700000e-07,-4.5830000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-6.2594400000e-08,-6.5019700000e-09,6.2931200000e-08,-1.7407000000e+02,6.6660000000e+03,4.3870300000e-08,-5.2810900000e-08,3.4658800000e-08,6.3286300000e-08,1.4663300000e+02,2.8810600000e-08,5.6348000000e-08,6.3403900000e-08,6.2828000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
6.6030400000e-09,2.7526100000e-08,2.8307100000e-08,7.6511000000e+01,6.6660000000e+03,4.7903900000e-08,2.2414300000e-08,1.7368300000e-08,2.8355900000e-08,3.8345000000e+01,1.9989700000e-08,-2.0248500000e-08,2.8453300000e-08,-4.5080000000e+01,2.0870000000e+00,2.0870000000e+00,2.0830000000e+00,2.0870000000e+00
-8.0187500000e-08,2.3828800000e-08,8.3653200000e-08,1.6345000000e+02,6.6660000000e+03,4.5644000000e-08,-4.7409500000e-08,6.9003400000e-08,8.3720600000e-08,1.2463000000e+02,6.3365500000e-08,5.4920700000e-08,8.3919600000e-08,4.0988000000e+01,2.0870000000e+00,2.0870000000e+00,2.0870000000e+00,2.0870000000e+00
-1.2792700000e-09,-1.0683500000e-07,1.0684200000e-07,-9.0677000000e+01,6.6660000000e+03,4.3081900000e-08,-6.8308200000e-08,-8.2348600000e-08,1.0702000000e-07,-1.2969400000e+02,-8.9496800000e-08,5.8987300000e-08,1.0718800000e-07,1.4662000000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0870000000e+00
