# Wavelength (nm)	Smoothed Intensity
483.812958	64.469959
483.973999	64.482464
484.135071	64.492880
484.296112	64.504725
484.457153	64.515787
484.618195	64.527912
484.779205	64.539248
484.940216	64.550179
485.101227	64.561519
485.262238	64.572753
485.423218	64.582304
485.584229	64.590255
485.745209	64.596113
485.906158	64.600509
486.067139	64.601968
486.228088	64.601857
486.389038	64.599446
486.549988	64.596309
486.710907	64.591141
486.871857	64.585284
487.032776	64.580127
487.193665	64.573610
487.354584	64.567832
487.515472	64.563103
487.676361	64.558636
487.837250	64.554984
487.998138	64.550414
488.158997	64.545057
488.319855	64.540307
488.480713	64.537509
488.641541	64.535325
488.802399	64.532341
488.963226	64.532052
489.124054	64.534102
489.284851	64.538574
489.445679	64.542935
489.606476	64.548819
489.767273	64.557182
489.928040	64.566396
490.088837	64.576505
490.249603	64.587881
490.410370	64.600662
490.571106	64.613832
490.731873	64.626727
490.892609	64.640657
491.053345	64.653304
491.214081	64.664983
491.374786	64.676511
491.535492	64.687608
491.696198	64.696183
491.856903	64.705177
492.017578	64.714575
492.178284	64.723143
492.338959	64.729041
492.499603	64.734815
492.660278	64.738720
492.820923	64.742308
492.981567	64.745724
493.142212	64.748678
493.302826	64.750873
493.463440	64.752206
493.624054	64.755799
493.784668	64.758875
493.945282	64.761080
494.105865	64.763925
494.266449	64.765624
494.427032	64.769053
494.587585	64.773836
494.748169	64.777902
494.908722	64.783050
495.069244	64.786849
495.229797	64.791847
495.390320	64.797430
495.550842	64.803435
495.711365	64.810472
495.871887	64.818582
496.032379	64.827136
496.192871	64.835677
496.353363	64.843685
496.513855	64.850787
496.674316	64.856934
496.834778	64.861641
496.995239	64.866399
497.155670	64.871482
497.316132	64.875076
497.476562	64.878526
497.636993	64.882547
497.797394	64.885957
497.957825	64.890792
498.118225	64.896775
498.278625	64.901412
498.438995	64.903075
498.599396	64.903677
498.759766	64.904852
498.920135	64.903580
499.080475	64.903252
499.240845	64.902631
499.401184	64.901983
499.561523	64.902175
499.721832	64.902971
499.882172	64.905993
500.042480	64.908065
500.202789	64.911158
500.363098	64.913904
500.523376	64.916208
500.683655	64.918728
500.843933	64.919857
501.004211	64.920073
501.164459	64.920714
501.324707	64.920996
501.484955	64.922680
501.645203	64.926571
501.805420	64.930411
501.965668	64.935076
502.125885	64.941483
502.286072	64.948162
502.446289	64.954740
502.606476	64.959877
502.766663	64.965446
502.926849	64.971885
503.087006	64.977383
503.247162	64.984382
503.407318	64.991523
503.567474	64.998666
503.727600	65.006589
503.887756	65.015680
504.047882	65.024527
504.207977	65.034764
504.368103	65.041302
504.528198	65.048105
504.688293	65.055396
504.848389	65.063117
505.008453	65.071085
505.168549	65.078376
505.328613	65.084541
505.488647	65.090325
505.648712	65.096968
505.808746	65.103213
505.968781	65.108088
