# Wavelength (nm)	Smoothed Intensity
509.007996	32.821845
509.167877	32.835338
509.327759	32.845794
509.487610	32.856502
509.647461	32.866769
509.807312	32.876018
509.967163	32.883784
510.127014	32.891023
510.286835	32.896943
510.446655	32.899792
510.606476	32.900533
510.766266	32.900633
510.926086	32.898839
511.085876	32.897352
511.245667	32.895560
511.405426	32.894275
511.565186	32.892965
511.724945	32.892932
511.884705	32.892083
512.044434	32.891081
512.204163	32.888323
512.363953	32.886904
512.523621	32.885646
512.683350	32.884316
512.843079	32.886294
513.002747	32.887216
513.162476	32.891037
513.322144	32.894756
513.481812	32.898881
513.641479	32.905387
513.801147	32.914803
513.960815	32.922889
514.120422	32.932302
514.280090	32.941780
514.439697	32.952215
514.599365	32.961905
514.758972	32.973993
514.918579	32.983952
515.078186	32.993089
515.237732	33.002552
515.397339	33.011690
515.556946	33.020473
515.716492	33.031684
515.876038	33.041306
516.035583	33.048038
516.195129	33.054971
516.354675	33.060704
516.514221	33.066129
516.673767	33.071708
516.833252	33.074632
516.992798	33.076287
517.152283	33.080595
517.311768	33.084748
517.471252	33.089544
517.630737	33.095093
517.790222	33.099100
517.949646	33.102442
518.109131	33.105140
518.268555	33.108253
518.427979	33.110261
518.587463	33.114824
518.746887	33.119537
518.906250	33.123572
519.065674	33.129082
519.225098	33.134093
519.384460	33.140676
519.543884	33.146472
519.703247	33.153327
519.862610	33.160106
520.021973	33.168844
520.181335	33.177120
520.340698	33.186490
520.500000	33.195610
520.659363	33.204290
520.818665	33.210506
520.977966	33.219618
521.137329	33.227337
521.296631	33.236385
521.455872	33.247623
521.615173	33.258927
521.774475	33.269271
521.933716	33.280179
522.093018	33.290406
522.252258	33.300845
522.411499	33.313248
522.570740	33.325947
522.729980	33.339206
522.889221	33.351420
523.048401	33.361948
523.207642	33.374204
523.366821	33.385562
523.526001	33.394905
523.685181	33.403841
523.844360	33.411815
524.003540	33.420821
524.162720	33.429494
524.321838	33.436949
524.481018	33.444105
524.640137	33.449526
524.799316	33.458003
524.958435	33.465177
525.117554	33.470042
525.276611	33.475725
525.435730	33.482455
525.594849	33.487650
525.753906	33.491568
525.912964	33.496091
526.072083	33.502245
526.231140	33.510532
526.390198	33.515470
526.549255	33.520313
526.708252	33.525802
